2019-07-05,1776.0,1777.5,1755.0,1759.5,2178500000
2019-07-08,1762.0,1768.0,1743.0,1747.0,1924100000
2019-07-09,1750.5,1764.0,1743.0,1754.5,1946800000
2019-07-10,1740.0,1752.5,1730.0,1747.0,2587000000
2019-07-11,1750.0,1766.0,1748.5,1755.0,2151600000
2019-07-12,1775.0,1776.0,1748.5,1752.5,2316100000
2019-07-16,1743.5,1749.5,1707.5,1711.0,3969000000
2019-07-17,1717.5,1722.5,1702.0,1713.5,3071800000
2019-07-18,1704.5,1706.5,1671.0,1677.0,3287000000
2019-07-19,1674.0,1706.0,1668.0,1697.5,1946500000
2019-07-22,1700.5,1708.5,1693.5,1701.0,1425700000
2019-07-23,1692.0,1699.0,1681.0,1692.5,1736000000
2019-07-24,1716.5,1717.5,1694.0,1698.5,2040600000
2019-07-25,1697.0,1712.0,1697.0,1697.5,1485700000
2019-07-26,1693.0,1694.0,1678.5,1683.5,1400100000
2019-07-29,1675.0,1678.0,1667.5,1673.5,1365400000
2019-07-30,1689.5,1702.0,1682.5,1699.5,2224200000
2019-07-31,1684.5,1704.0,1679.0,1692.5,2890300000
2019-08-01,1684.5,1725.0,1681.5,1724.5,2651600000
2019-08-02,1686.5,1698.5,1682.0,1690.0,4769400000
2019-08-05,1676.5,1678.5,1637.5,1657.5,4412100000
2019-08-06,1598.5,1639.0,1586.5,1629.5,3814200000
2019-08-07,1633.5,1654.5,1625.0,1651.5,3095000000
2019-08-08,1615.5,1619.5,1553.0,1583.5,6414600000
2019-08-09,1584.0,1586.5,1558.0,1561.0,4102500000
2019-08-13,1544.5,1547.0,1514.5,1520.0,4913100000
2019-08-14,1538.0,1542.0,1520.5,1527.0,2744900000
2019-08-15,1499.0,1524.0,1485.5,1518.0,2740900000
2019-08-16,1517.5,1529.5,1512.0,1514.5,2244700000
2019-08-19,1531.5,1542.5,1526.0,1530.5,2603800000
2019-08-20,1537.0,1553.5,1535.5,1543.0,2205200000
2019-08-21,1523.5,1546.0,1520.5,1540.5,2313800000
2019-08-22,1564.0,1567.5,1541.5,1546.5,3271200000
2019-08-23,1531.5,1543.5,1522.0,1530.0,2479900000
2019-08-26,1484.0,1509.5,1480.5,1503.5,3146400000
2019-08-27,1503.5,1514.5,1494.0,1501.0,3039700000
2019-08-28,1498.5,1505.5,1494.5,1498.0,1870800000
2019-08-29,1510.0,1518.0,1494.0,1501.5,2493800000
2019-08-30,1502.0,1530.5,1500.5,1525.0,2726300000
2019-09-02,1515.5,1529.0,1510.5,1516.5,1697500000
2019-09-03,1519.0,1536.5,1518.0,1528.0,1607200000
2019-09-04,1521.0,1526.0,1509.5,1516.0,3505000000
2019-09-05,1528.0,1559.5,1525.5,1555.5,3797800000
2019-09-06,1561.0,1570.5,1553.0,1563.5,3068500000
2019-09-09,1572.5,1583.0,1568.5,1582.5,2360500000
2019-09-10,1579.5,1585.0,1558.0,1570.5,4080400000
2019-09-11,1592.5,1643.0,1587.0,1642.0,4457900000
2019-09-12,1655.0,1664.0,1637.0,1645.5,3209400000
2019-09-13,1685.5,1689.0,1654.5,1687.5,5646300000
2019-09-17,1687.0,1704.5,1678.0,1693.0,2557700000
2019-09-18,1695.5,1705.5,1683.0,1694.0,1550000000
2019-09-19,1703.5,1730.0,1695.5,1700.0,2889800000
2019-09-20,1683.0,1697.0,1673.0,1691.5,3819200000
2019-09-24,1689.5,1693.5,1672.5,1676.5,3522100000
2019-09-25,1662.0,1669.0,1647.0,1666.5,2940000000
2019-09-26,1698.0,1699.0,1656.5,1662.0,3549900000
2019-09-27,1663.5,1674.0,1630.0,1653.5,2981200000
2019-09-30,1653.0,1674.0,1625.0,1634.5,3725200000
2019-10-01,1638.0,1662.0,1634.0,1651.5,1649900000
2019-10-02,1615.0,1620.5,1585.5,1590.0,3490100000
2019-10-03,1535.0,1557.0,1526.0,1557.0,3207400000
2019-10-04,1565.0,1570.5,1551.0,1555.5,2671400000
2019-10-07,1553.5,1564.5,1543.0,1557.0,2113700000
2019-10-08,1541.5,1565.5,1541.5,1558.0,4084600000
2019-10-09,1527.0,1549.5,1524.5,1544.0,3240200000
2019-10-10,1546.5,1563.5,1531.5,1562.0,2419500000
2019-10-11,1583.0,1609.0,1576.0,1608.5,3475200000
2019-10-15,1657.0,1661.0,1634.0,1644.5,4854000000
2019-10-16,1680.0,1711.0,1671.0,1682.5,3979000000
2019-10-17,1680.0,1688.5,1674.0,1684.5,2155500000
2019-10-18,1704.5,1720.5,1695.5,1716.0,3905800000
2019-10-21,1717.0,1739.5,1707.5,1739.5,2661900000
2019-10-23,1749.0,1752.0,1720.0,1735.0,2669800000
2019-10-24,1759.0,1775.5,1752.0,1768.5,2267200000
2019-10-25,1772.0,1774.0,1749.0,1772.5,1976600000
2019-10-28,1781.5,1784.0,1767.0,1769.5,1387300000
2019-10-29,1787.5,1789.0,1770.5,1786.0,1718900000
2019-10-30,1780.5,1782.5,1739.0,1742.5,3025500000
2019-10-31,1752.0,1752.0,1728.5,1732.0,2828800000
2019-11-01,1697.0,1712.0,1689.5,1697.5,3519500000
2019-11-05,1777.5,1778.5,1726.0,1752.0,4176500000
2019-11-06,1788.0,1791.5,1756.5,1782.0,3966200000
2019-11-07,1772.0,1785.5,1771.0,1776.0,2923100000
2019-11-08,1791.0,1792.0,1730.5,1741.5,5485200000
2019-11-11,1752.5,1772.5,1711.5,1715.5,3538500000
2019-11-12,1720.0,1728.5,1710.0,1728.0,3865100000
2019-11-13,1712.0,1723.5,1678.5,1678.5,4988200000
2019-11-14,1658.5,1661.5,1631.5,1645.0,4894000000
2019-11-15,1654.5,1674.0,1646.0,1670.0,2644900000
2019-11-18,1662.0,1688.5,1661.0,1679.0,1897500000
2019-11-19,1679.0,1689.0,1670.5,1687.5,1941500000
2019-11-20,1669.5,1681.5,1658.0,1670.5,3132700000
2019-11-21,1675.0,1684.5,1653.0,1683.5,3808200000
2019-11-22,1695.0,1712.0,1695.0,1704.0,2573800000
2019-11-25,1719.5,1724.5,1713.5,1724.5,2325200000
2019-11-26,1731.5,1735.0,1691.5,1698.0,5238000000
2019-11-27,1714.0,1724.0,1705.5,1708.5,2165200000
2019-11-28,1684.0,1694.5,1674.0,1684.5,3112100000
2019-11-29,1684.0,1700.5,1682.0,1688.5,2561000000
2019-12-02,1704.5,1728.0,1694.0,1725.5,2177200000
2019-12-03,1709.0,1716.5,1700.5,1707.0,2175600000
2019-12-04,1674.0,1698.0,1674.0,1696.5,2999700000
2019-12-05,1702.0,1704.5,1691.5,1703.0,2441500000
2019-12-06,1719.0,1726.5,1711.0,1713.0,1689000000
2019-12-09,1733.5,1733.5,1711.0,1732.5,1951300000
2019-12-10,1726.5,1727.5,1714.0,1722.0,2100300000
2019-12-11,1722.5,1733.0,1719.5,1728.0,2153700000
2019-12-12,1733.0,1748.0,1731.0,1737.0,3409000000
2019-12-13,1793.0,1796.5,1768.5,1791.5,4615600000
2019-12-16,1785.0,1793.0,1778.0,1786.0,1717300000
2019-12-17,1800.0,1804.0,1765.5,1787.0,2517700000
2019-12-18,1801.0,1801.0,1774.0,1781.0,2298800000
2019-12-19,1774.0,1782.5,1761.5,1763.5,2234000000
2019-12-20,1765.0,1767.0,1737.5,1738.5,4461000000
2019-12-23,1755.5,1756.5,1732.5,1738.5,1871600000
2019-12-24,1744.5,1750.5,1740.0,1744.0,1150100000
2019-12-25,1734.5,1742.0,1726.5,1734.0,826600000
2019-12-26,1729.5,1744.5,1727.5,1739.5,1568000000
2019-12-27,1736.5,1741.5,1728.0,1735.5,1292800000
