2019-07-05,3090,3150,3055,3130,1814300000
2019-07-08,3120,3125,3070,3085,1805200000
2019-07-09,3085,3100,3015,3025,2124000000
2019-07-10,3055,3105,3035,3035,2087900000
2019-07-11,3055,3080,3045,3080,1382400000
2019-07-12,3120,3125,3035,3090,1903400000
2019-07-16,3085,3125,3050,3055,2090300000
2019-07-17,2998,3065,2956,3060,2155000000
2019-07-18,3015,3070,3010,3025,2099600000
2019-07-19,3130,3260,3125,3240,3844800000
2019-07-22,3255,3320,3250,3300,2729200000
2019-07-23,3380,3395,3320,3330,2453200000
2019-07-24,3415,3515,3395,3460,4465800000
2019-07-25,3770,4160,3750,4160,11620100000
2019-07-26,4090,4205,4065,4155,8413100000
2019-07-29,4080,4210,4040,4170,4965800000
2019-07-30,4100,4335,4095,4305,6026300000
2019-07-31,4270,4335,4250,4270,3319700000
2019-08-01,4195,4395,4180,4335,3709700000
2019-08-02,4235,4300,4210,4300,4544600000
2019-08-05,4265,4300,4185,4290,3990200000
2019-08-06,4130,4355,4115,4300,5814400000
2019-08-07,4275,4280,4055,4095,7055800000
2019-08-08,4145,4280,4135,4220,5089900000
2019-08-09,4270,4275,4155,4185,2820500000
2019-08-13,4120,4305,4110,4300,3259200000
2019-08-14,4400,4440,4210,4220,4005300000
2019-08-15,4150,4190,4075,4115,5436600000
2019-08-16,4120,4160,4080,4100,2786500000
2019-08-19,4155,4165,4020,4025,2926100000
2019-08-20,4000,4110,3990,4055,3114700000
2019-08-21,4085,4125,4070,4110,2335600000
2019-08-22,4125,4220,4120,4175,2528100000
2019-08-23,4120,4160,4055,4150,2189600000
2019-08-26,4060,4170,4055,4150,2428000000
2019-08-27,4195,4200,4120,4130,1994700000
2019-08-28,4140,4185,4085,4105,1890100000
2019-08-29,4105,4195,4100,4180,1835400000
2019-08-30,4225,4405,4220,4365,3320600000
2019-09-02,4365,4460,4355,4440,3032600000
2019-09-03,4490,4500,4240,4250,4212800000
2019-09-04,4250,4350,4215,4320,3141700000
2019-09-05,4400,4665,4375,4605,5540700000
2019-09-06,4620,4675,4525,4610,4480700000
2019-09-09,4615,4700,4550,4555,3366500000
2019-09-10,4510,4570,4410,4410,3122300000
2019-09-11,4340,4435,4300,4430,2851500000
