2019-07-05,8342,8375,8318,8338,1075400000
2019-07-08,8338,8340,8273,8302,960700000
2019-07-09,8308,8343,8249,8277,887800000
2019-07-10,8230,8305,8202,8275,1167000000
2019-07-11,8265,8318,8220,8303,892000000
2019-07-12,8302,8357,8258,8302,917300000
2019-07-16,8230,8252,8137,8166,1202700000
2019-07-17,8215,8246,8127,8210,1085300000
2019-07-18,8198,8289,8054,8079,1409500000
2019-07-19,8112,8262,8102,8258,927200000
2019-07-22,8201,8226,8130,8194,876500000
2019-07-23,8139,8267,8116,8233,808200000
2019-07-24,8247,8273,8191,8273,840400000
2019-07-25,8238,8318,8233,8244,816800000
2019-07-26,8244,8262,8207,8223,829000000
2019-07-29,8240,8329,8209,8300,1257200000
2019-07-30,8295,8334,8171,8194,1342200000
2019-07-31,8139,8170,7970,7979,2369200000
2019-08-01,7841,7850,7633,7709,2998800000
2019-08-02,7672,7862,7577,7806,2972700000
2019-08-05,7724,7789,7600,7718,1528400000
2019-08-06,7540,7642,7488,7580,1551400000
2019-08-07,7662,7820,7630,7787,1885000000
2019-08-08,7756,7880,7750,7856,1367500000
2019-08-09,7900,7916,7738,7765,1611700000
2019-08-13,7756,7859,7741,7773,1522300000
2019-08-14,7804,7816,7718,7745,968200000
2019-08-15,7595,7648,7577,7643,1314400000
2019-08-16,7600,7619,7545,7551,1713100000
2019-08-19,7603,7622,7509,7549,1011400000
2019-08-20,7655,7780,7645,7767,1621900000
2019-08-21,7639,7681,7622,7675,899700000
2019-08-22,7745,7755,7699,7730,768400000
2019-08-23,7684,7820,7684,7750,843500000
2019-08-26,7551,7712,7551,7673,1389900000
2019-08-27,7754,7758,7663,7682,988800000
2019-08-28,7645,7737,7622,7708,901400000
2019-08-29,7650,7661,7582,7645,1486200000
2019-08-30,7720,7725,7620,7674,1123600000
2019-09-02,7669,7677,7603,7616,693400000
2019-09-03,7630,7730,7597,7705,1009400000
2019-09-04,7682,7716,7638,7674,812200000
2019-09-05,7733,7773,7689,7691,1501100000
2019-09-06,7708,7715,7633,7715,1346900000
2019-09-09,7691,7742,7666,7735,862700000
2019-09-10,7708,7709,7617,7637,1297400000
2019-09-11,7671,7790,7641,7770,1498600000
